1524104304, 0, 55.500, 22.900
1524104397, 0, 55.300, 22.900
1524104475, 0, 55.300, 22.900
1524104595, 0, 55.300, 23.000
1524104655, 0, 55.200, 23.000
1524104715, 0, 55.400, 23.000
1524104775, 0, 55.300, 23.000
1524104835, 0, 55.300, 23.000
1524104895, 0, 55.300, 23.000
1524105015, 0, 55.300, 23.000
1524105075, 0, 55.300, 23.000
1524105135, 0, 55.300, 23.000
1524105195, 0, 55.200, 23.000
1524105255, 0, 55.400, 23.000
1524105315, 0, 55.400, 23.000
1524105375, 0, 55.300, 23.000
1524105435, 0, 55.400, 23.000
1524105495, 0, 55.400, 23.000
1524105555, 0, 55.400, 23.000
1524105615, 0, 55.300, 23.000
1524105734, 0, 55.400, 23.000
1524105794, 0, 55.300, 23.000
1524105854, 0, 55.300, 23.000
1524105914, 0, 55.400, 23.000
1524105974, 0, 55.400, 23.000
1524106095, 0, 55.400, 23.100
1524106275, 0, 55.300, 23.100
1524106396, 0, 55.200, 23.100
1524106456, 0, 55.300, 23.100
1524106516, 0, 55.300, 23.200
1524106576, 0, 55.400, 23.200
1524106636, 0, 55.400, 23.200
1524106696, 0, 55.400, 23.200
1524106756, 0, 55.400, 23.200
1524106816, 0, 55.300, 23.200
1524106876, 0, 55.200, 23.200
1524106936, 0, 55.400, 23.200
1524106996, 0, 55.300, 23.200
1524107177, 0, 55.300, 23.200
1524107237, 0, 55.300, 23.200
1524107297, 0, 55.200, 23.200
1524107357, 0, 55.200, 23.200
1524107417, 0, 55.000, 23.200
1524107477, 0, 55.000, 23.200
1524107537, 0, 55.000, 23.200
1524107657, 0, 55.100, 23.200
1524107778, 0, 55.300, 23.200
1524107838, 0, 55.500, 23.200
1524107898, 0, 55.500, 23.200
1524107958, 0, 55.700, 23.200
1524108018, 0, 55.400, 23.200
1524108078, 0, 55.400, 23.200
1524108138, 0, 55.200, 23.100
1524108198, 0, 55.200, 23.200
1524108258, 0, 55.200, 23.200
1524108318, 0, 55.300, 23.200
1524108378, 0, 55.200, 23.200
1524108438, 0, 55.300, 23.100
1524108498, 0, 55.300, 23.100
1524108558, 0, 55.300, 23.100
1524108618, 0, 55.300, 23.100
1524108678, 0, 55.300, 23.100
1524108738, 0, 55.300, 23.100
1524108858, 0, 55.300, 23.000
1524108979, 0, 55.500, 23.000
1524109039, 0, 55.600, 23.000
1524109099, 0, 55.700, 23.000
1524109159, 0, 55.700, 23.000
1524109219, 0, 55.800, 23.000
1524109279, 0, 55.900, 23.000
1524109339, 0, 56.300, 23.000
1524109399, 0, 56.300, 23.000
1524109459, 0, 56.200, 23.000
1524109519, 0, 56.200, 22.900
1524109579, 0, 56.200, 22.900
1524109639, 0, 56.400, 23.000
1524109699, 0, 56.700, 23.000
1524109820, 0, 56.400, 23.000
1524109880, 0, 56.600, 23.000
1524109940, 0, 56.400, 23.100
1524110000, 0, 56.400, 23.100
1524110060, 0, 56.300, 23.100
1524110120, 0, 56.200, 23.100
1524110180, 0, 56.200, 23.200
1524110240, 0, 57.000, 23.200
1524110300, 0, 56.400, 23.200
1524110360, 0, 56.300, 23.200
1524110480, 0, 56.500, 23.200
1524110540, 0, 56.400, 23.200
1524110600, 0, 56.300, 23.200
1524110660, 0, 56.500, 23.200
1524110720, 0, 56.400, 23.200
1524110780, 0, 56.300, 23.200
1524110840, 0, 56.600, 23.200
1524110900, 0, 57.400, 23.200
1524110960, 0, 58.400, 23.200
1524111020, 0, 58.800, 23.300
1524111141, 0, 57.900, 23.300
1524111201, 0, 57.500, 23.300
1524111261, 0, 58.600, 23.300
1524111321, 0, 60.000, 23.400
1524111381, 0, 58.400, 23.400
1524111501, 0, 57.500, 23.400
1524111561, 0, 56.900, 23.400
1524111621, 0, 58.700, 23.400
1524111681, 0, 58.900, 23.400
1524111741, 0, 58.000, 23.400
1524111801, 0, 57.400, 23.400
1524111922, 0, 59.200, 23.400
1524111982, 0, 58.200, 23.500
1524112042, 0, 58.900, 23.500
1524112102, 0, 58.500, 23.500
1524112162, 0, 59.200, 23.500
1524112222, 0, 58.800, 23.500
1524112282, 0, 57.200, 23.500
1524112402, 0, 57.700, 23.500
1524112462, 0, 57.700, 23.400
1524112522, 0, 59.300, 23.500
1524112582, 0, 57.800, 23.500
1524112642, 0, 56.900, 23.400
1524112702, 0, 56.800, 23.400
1524112762, 0, 57.100, 23.400
1524112823, 0, 56.600, 23.400
1524112883, 0, 56.400, 23.400
1524112943, 0, 56.500, 23.400
1524113003, 0, 56.400, 23.400
1524113063, 0, 56.400, 23.400
1524113123, 0, 56.400, 23.400
1524113183, 0, 56.600, 23.400
1524113363, 0, 56.400, 23.300
1524113423, 0, 56.400, 23.300
1524113483, 0, 56.400, 23.300
1524113543, 0, 56.300, 23.300
1524113604, 0, 56.400, 23.300
1524113664, 0, 56.300, 23.300
1524113724, 0, 56.400, 23.300
1524113844, 0, 56.400, 23.300
1524113904, 0, 56.300, 23.300
1524113964, 0, 56.300, 23.300
1524114024, 0, 56.300, 23.300
1524114084, 0, 56.300, 23.300
1524114144, 0, 56.300, 23.300
1524114204, 0, 56.300, 23.300
1524114325, 0, 56.200, 23.300
1524114385, 0, 56.100, 23.300
1524114445, 0, 56.100, 23.200
1524114505, 0, 56.100, 23.300
1524114625, 0, 56.000, 23.200
1524114745, 0, 56.000, 23.300
1524114805, 0, 55.900, 23.200
1524114865, 0, 55.900, 23.200
1524114925, 0, 55.800, 23.200
1524114985, 0, 55.800, 23.200
1524115045, 0, 55.800, 23.200
1524115106, 0, 55.700, 23.200
1524115166, 0, 55.700, 23.200
1524115226, 0, 55.600, 23.200
1524115286, 0, 55.700, 23.200
1524115346, 0, 55.600, 23.200
1524115406, 0, 55.400, 23.200
1524115466, 0, 55.400, 23.200
1524115586, 0, 55.400, 23.200
1524115646, 0, 55.300, 23.200
1524115706, 0, 55.300, 23.200
1524115766, 0, 55.200, 23.200
1524115826, 0, 55.100, 23.100
1524115886, 0, 55.100, 23.100
1524115946, 0, 55.100, 23.200
1524116006, 0, 55.100, 23.200
1524116066, 0, 55.000, 23.200
1524116126, 0, 54.900, 23.200
1524116186, 0, 54.800, 23.200
1524116246, 0, 54.800, 23.200
1524116306, 0, 54.700, 23.100
1524116366, 0, 54.600, 23.100
1524116487, 0, 54.500, 23.100
1524116668, 0, 54.100, 23.100
1524116848, 0, 53.900, 23.000
1524116969, 0, 54.100, 23.100
1524117089, 0, 54.000, 23.000
1524117149, 0, 54.100, 23.100
1524117209, 0, 54.200, 23.100
1524117269, 0, 53.900, 23.100
1524117329, 0, 53.700, 23.100
1524117389, 0, 53.600, 23.100
1524117449, 0, 53.500, 23.000
1524117570, 0, 53.500, 23.000
1524117630, 0, 53.500, 23.100
1524117690, 0, 53.400, 23.000
1524117810, 0, 53.200, 23.100
1524117931, 0, 53.000, 23.000
1524118111, 0, 52.800, 23.000
1524118292, 0, 52.800, 23.000
1524118352, 0, 52.700, 23.000
1524118412, 0, 52.800, 23.000
1524118472, 0, 52.600, 23.000
1524118532, 0, 52.500, 22.900
1524118592, 0, 52.500, 22.900
1524118652, 0, 52.400, 23.000
1524118773, 0, 52.400, 23.000
1524118893, 0, 52.300, 22.900
1524118953, 0, 52.300, 22.900
1524119013, 0, 52.300, 22.900
1524119133, 0, 52.200, 22.900
1524119193, 0, 52.200, 22.900
1524119254, 0, 52.100, 22.900
1524119314, 0, 52.100, 22.900
1524119374, 0, 52.100, 22.900
1524119434, 0, 52.000, 22.900
1524119494, 0, 52.000, 22.900
1524119614, 0, 51.800, 22.900
1524119674, 0, 51.800, 22.900
1524119734, 0, 51.800, 22.900
1524119794, 0, 51.800, 22.900
1524119854, 0, 51.700, 22.900
1524119914, 0, 51.700, 22.900
1524119974, 0, 51.600, 22.900
1524120034, 0, 51.600, 22.900
1524120094, 0, 51.400, 22.800
1524120154, 0, 51.400, 22.900
1524120275, 0, 51.300, 22.800
1524120335, 0, 51.300, 22.800
1524120395, 0, 51.300, 22.800
1524120455, 0, 51.200, 22.800
1524120515, 0, 51.200, 22.800
1524120575, 0, 51.100, 22.800
1524120635, 0, 51.100, 22.800
1524120695, 0, 51.000, 22.800
1524120755, 0, 50.900, 22.800
1524120815, 0, 50.700, 22.800
1524120875, 0, 50.800, 22.800
1524120995, 0, 50.600, 22.800
1524121055, 0, 50.600, 22.800
1524121115, 0, 50.600, 22.800
1524121296, 0, 50.600, 22.700
1524121416, 0, 50.400, 22.700
1524121476, 0, 50.400, 22.700
1524121537, 0, 50.400, 22.700
1524121597, 0, 50.300, 22.700
1524121657, 0, 50.300, 22.700
1524121717, 0, 50.400, 22.700
1524121777, 0, 50.300, 22.700
1524121897, 0, 50.400, 22.700
1524121957, 0, 50.300, 22.700
1524122017, 0, 50.300, 22.700
1524122077, 0, 50.300, 22.700
1524122137, 0, 50.300, 22.700
1524122197, 0, 50.200, 22.700
1524122257, 0, 50.100, 22.600
1524122317, 0, 50.200, 22.700
1524122377, 0, 50.200, 22.700
1524122437, 0, 50.000, 22.700
1524122497, 0, 50.000, 22.600
1524122557, 0, 50.000, 22.700
1524122617, 0, 50.000, 22.700
1524122677, 0, 49.900, 22.600
1524122737, 0, 49.900, 22.600
1524122858, 0, 49.800, 22.600
1524122918, 0, 49.800, 22.600
1524122978, 0, 49.700, 22.600
1524123038, 0, 49.700, 22.600
1524123098, 0, 49.700, 22.600
1524123158, 0, 49.600, 22.600
1524123218, 0, 49.600, 22.600
1524123338, 0, 49.600, 22.600
1524123398, 0, 49.500, 22.600
1524123458, 0, 49.400, 22.500
1524123579, 0, 49.500, 22.600
1524123639, 0, 49.500, 22.600
1524123699, 0, 49.400, 22.500
1524123759, 0, 49.500, 22.600
1524123940, 0, 49.400, 22.600
1524124000, 0, 49.400, 22.600
1524124060, 0, 49.300, 22.500
1524124120, 0, 49.300, 22.600
1524124180, 0, 49.300, 22.500
1524124240, 0, 49.300, 22.500
1524124300, 0, 49.300, 22.500
1524124360, 0, 49.200, 22.500
1524124420, 0, 49.000, 22.500
1524124480, 0, 49.000, 22.500
1524124600, 0, 48.900, 22.500
1524124660, 0, 48.900, 22.500
1524124720, 0, 48.800, 22.500
1524124780, 0, 48.800, 22.500
1524124840, 0, 48.800, 22.500
1524124900, 0, 48.600, 22.500
1524124960, 0, 48.600, 22.500
1524125020, 0, 48.500, 22.500
1524125080, 0, 48.600, 22.500
1524125140, 0, 48.500, 22.500
1524125261, 0, 48.400, 22.400
1524125381, 0, 48.200, 22.400
1524125441, 0, 48.300, 22.400
1524125501, 0, 48.200, 22.400
1524125561, 0, 48.300, 22.400
1524125621, 0, 48.200, 22.400
1524125681, 0, 48.200, 22.400
1524125741, 0, 48.200, 22.400
1524125801, 0, 48.200, 22.400
1524125861, 0, 48.200, 22.400
1524125921, 0, 48.100, 22.400
1524125981, 0, 48.200, 22.400
1524126041, 0, 48.000, 22.400
1524126101, 0, 48.000, 22.400
1524126161, 0, 47.900, 22.400
1524126222, 0, 47.900, 22.400
1524126282, 0, 47.900, 22.400
1524126342, 0, 47.900, 22.300
1524126402, 0, 47.900, 22.400
1524126462, 0, 47.900, 22.400
1524126522, 0, 47.800, 22.400
1524126642, 0, 47.700, 22.300
1524126702, 0, 47.700, 22.300
1524126762, 0, 47.700, 22.300
1524126822, 0, 47.700, 22.300
1524126882, 0, 47.700, 22.300
1524126942, 0, 47.700, 22.300
1524127002, 0, 47.700, 22.300
1524127062, 0, 47.700, 22.300
1524127122, 0, 47.600, 22.300
1524127182, 0, 47.700, 22.300
1524127242, 0, 47.600, 22.300
1524127302, 0, 47.600, 22.300
1524127362, 0, 47.500, 22.300
1524127422, 0, 47.400, 22.300
1524127482, 0, 47.300, 22.300
1524127542, 0, 47.300, 22.300
1524127602, 0, 47.400, 22.300
1524127662, 0, 47.300, 22.300
1524127722, 0, 47.200, 22.200
1524127782, 0, 47.300, 22.200
1524127963, 0, 47.200, 22.200
1524128084, 0, 47.100, 22.200
1524128144, 0, 47.000, 22.200
1524128204, 0, 47.000, 22.200
1524128324, 0, 47.000, 22.200
1524128505, 0, 47.000, 22.200
1524128565, 0, 46.900, 22.200
1524128625, 0, 46.900, 22.200
1524128685, 0, 46.900, 22.200
1524128805, 0, 46.800, 22.100
1524128865, 0, 46.700, 22.100
1524128925, 0, 46.700, 22.100
1524128985, 0, 46.800, 22.100
1524129045, 0, 46.700, 22.100
1524129105, 0, 46.700, 22.100
1524129166, 0, 46.600, 22.100
1524129226, 0, 46.600, 22.100
1524129286, 0, 46.600, 22.100
1524129406, 0, 46.500, 22.100
1524129526, 0, 46.500, 22.100
1524129647, 0, 46.500, 22.100
1524129707, 0, 46.500, 22.100
1524129767, 0, 46.400, 22.100
1524129827, 0, 46.400, 22.000
1524129887, 0, 46.500, 22.100
1524129947, 0, 46.500, 22.100
1524130067, 0, 46.500, 22.000
1524130248, 0, 46.200, 22.000
1524130308, 0, 46.300, 22.000
1524130368, 0, 46.200, 22.000
1524130428, 0, 46.200, 22.000
1524130488, 0, 46.100, 22.000
1524130548, 0, 46.100, 22.000
1524130608, 0, 46.100, 22.000
1524130668, 0, 46.000, 22.000
1524130728, 0, 46.000, 22.000
1524130788, 0, 46.100, 22.000
1524130848, 0, 46.000, 22.000
1524130908, 0, 46.000, 22.000
1524130968, 0, 46.000, 22.000
1524131089, 0, 45.900, 22.000
1524131149, 0, 45.900, 22.000
1524131209, 0, 45.900, 22.000
1524131269, 0, 45.800, 21.900
1524131329, 0, 45.800, 21.900
1524131389, 0, 45.700, 21.900
1524131449, 0, 45.700, 21.900
1524131509, 0, 45.700, 21.900
1524131569, 0, 45.600, 21.900
1524131629, 0, 45.700, 21.900
1524131689, 0, 45.700, 21.900
1524131749, 0, 45.600, 21.900
1524131809, 0, 45.600, 21.900
1524131929, 0, 45.400, 21.900
1524131989, 0, 45.400, 21.900
1524132049, 0, 45.600, 21.900
1524132109, 0, 45.400, 21.900
1524132230, 0, 45.600, 21.900
1524132290, 0, 45.400, 21.900
1524132350, 0, 45.400, 21.800
1524132410, 0, 45.400, 21.800
1524132530, 0, 45.400, 21.800
1524132711, 0, 45.400, 21.800
1524132832, 0, 45.400, 21.800
1524132892, 0, 45.400, 21.800
1524132952, 0, 45.500, 21.800
1524133012, 0, 45.400, 21.800
1524133072, 0, 45.400, 21.800
1524133132, 0, 45.400, 21.800
1524133192, 0, 45.300, 21.800
1524133312, 0, 45.300, 21.800
1524133372, 0, 45.300, 21.800
1524133432, 0, 45.300, 21.800
1524133492, 0, 45.200, 21.800
1524133613, 0, 45.100, 21.800
1524133673, 0, 45.000, 21.800
1524133733, 0, 45.100, 21.800
1524133793, 0, 45.100, 21.800
1524133853, 0, 45.100, 21.800
1524133913, 0, 45.100, 21.800
1524133973, 0, 45.000, 21.700
1524134033, 0, 45.100, 21.800
1524134093, 0, 45.100, 21.700
1524134153, 0, 45.000, 21.700
1524134213, 0, 45.000, 21.700
1524134273, 0, 44.900, 21.700
1524134333, 0, 45.000, 21.700
1524134393, 0, 45.000, 21.700
1524134453, 0, 45.000, 21.700
1524134513, 0, 45.100, 21.700
1524134573, 0, 45.000, 21.700
1524134633, 0, 45.000, 21.700
1524134693, 0, 45.000, 21.700
1524134753, 0, 45.000, 21.700
1524134813, 0, 44.900, 21.700
1524134873, 0, 44.900, 21.700
1524134933, 0, 45.000, 21.700
1524134993, 0, 45.000, 21.700
1524135053, 0, 45.000, 21.700
1524135113, 0, 44.800, 21.700
1524135173, 0, 44.800, 21.700
1524135233, 0, 44.800, 21.700
1524135293, 0, 44.700, 21.700
1524135353, 0, 44.700, 21.600
1524135413, 0, 44.600, 21.600
1524135534, 0, 44.600, 21.600
1524135714, 0, 44.600, 21.600
1524135835, 0, 44.500, 21.600
1524135955, 0, 44.500, 21.600
1524136015, 0, 44.600, 21.600
1524136075, 0, 44.600, 21.600
1524136135, 0, 44.600, 21.600
1524136195, 0, 44.500, 21.600
1524136255, 0, 44.600, 21.600
1524136376, 0, 44.600, 21.600
1524136436, 0, 44.600, 21.600
1524136496, 0, 44.500, 21.600
1524136556, 0, 44.500, 21.600
1524136676, 0, 44.400, 21.500
1524136736, 0, 44.500, 21.600
1524136796, 0, 44.400, 21.500
1524136856, 0, 44.400, 21.500
1524136916, 0, 44.500, 21.500
1524136976, 0, 44.400, 21.500
1524137036, 0, 44.400, 21.500
1524137096, 0, 44.500, 21.500
1524137156, 0, 44.400, 21.500
1524137277, 0, 44.300, 21.500
1524137337, 0, 44.200, 21.500
1524137397, 0, 44.300, 21.500
1524137457, 0, 44.200, 21.500
1524137517, 0, 44.300, 21.500
1524137577, 0, 44.200, 21.500
1524137637, 0, 44.400, 21.500
1524137697, 0, 44.300, 21.500
1524137757, 0, 44.200, 21.500
1524137817, 0, 44.200, 21.500
1524137937, 0, 44.200, 21.500
1524137997, 0, 44.200, 21.500
1524138057, 0, 44.200, 21.500
1524138117, 0, 44.200, 21.400
1524138238, 0, 44.200, 21.400
1524138298, 0, 44.100, 21.400
1524138358, 0, 44.100, 21.400
1524138418, 0, 44.200, 21.400
1524138538, 0, 44.200, 21.400
1524138598, 0, 44.100, 21.400
1524138658, 0, 44.100, 21.400
1524138718, 0, 44.100, 21.400
1524138778, 0, 44.100, 21.400
1524138838, 0, 44.200, 21.400
1524138959, 0, 44.200, 21.400
1524139079, 0, 44.200, 21.400
1524139260, 0, 44.100, 21.400
1524139320, 0, 44.100, 21.400
1524139380, 0, 44.000, 21.400
1524139440, 0, 44.000, 21.400
1524139621, 0, 44.000, 21.400
1524139681, 0, 43.900, 21.400
1524139741, 0, 43.800, 21.300
1524139801, 0, 43.800, 21.300
1524139921, 0, 43.700, 21.300
1524139981, 0, 43.700, 21.300
1524140041, 0, 43.700, 21.300
1524140101, 0, 43.700, 21.300
1524140161, 0, 43.700, 21.300
1524140221, 0, 43.600, 21.300
1524140282, 0, 43.600, 21.300
1524140402, 0, 43.600, 21.300
1524140462, 0, 43.600, 21.300
1524140522, 0, 43.600, 21.300
1524140582, 0, 43.600, 21.300
1524140642, 0, 43.600, 21.300
1524140702, 0, 43.600, 21.300
1524140762, 0, 43.600, 21.300
1524140882, 0, 43.500, 21.200
1524140942, 0, 43.500, 21.200
1524141003, 0, 43.400, 21.200
1524141063, 0, 43.400, 21.200
1524141183, 0, 43.400, 21.200
1524141243, 0, 43.200, 21.200
1524141303, 0, 43.200, 21.200
1524141363, 0, 43.100, 21.200
1524141423, 0, 43.100, 21.200
1524141483, 0, 43.100, 21.200
1524141543, 0, 43.200, 21.200
1524141663, 0, 43.200, 21.200
1524141723, 0, 43.200, 21.200
1524141784, 0, 43.200, 21.200
1524141964, 0, 43.200, 21.200
1524142024, 0, 43.200, 21.200
1524142084, 0, 43.200, 21.100
1524142144, 0, 43.200, 21.100
1524142204, 0, 43.200, 21.100
1524142264, 0, 43.100, 21.100
1524142324, 0, 43.200, 21.100
1524142384, 0, 43.200, 21.100
1524142444, 0, 43.200, 21.100
1524142505, 0, 43.300, 21.100
1524142625, 0, 43.400, 21.100
1524142685, 0, 43.300, 21.100
1524142745, 0, 43.000, 21.100
1524142805, 0, 43.200, 21.100
1524142925, 0, 43.300, 21.100
1524143046, 0, 43.200, 21.000
1524143106, 0, 43.200, 21.000
1524143166, 0, 43.200, 21.000
1524143226, 0, 43.200, 21.000
1524143286, 0, 43.200, 21.000
1524143346, 0, 43.200, 21.000
1524143406, 0, 43.100, 21.000
1524143526, 0, 43.000, 20.900
1524143586, 0, 43.000, 20.900
1524143646, 0, 43.000, 20.900
1524143706, 0, 43.000, 20.900
1524143766, 0, 42.800, 20.900
1524143826, 0, 42.700, 20.900
1524144007, 0, 42.800, 20.900
1524144188, 0, 42.900, 20.900
1524144369, 0, 42.800, 20.800
1524144489, 0, 42.800, 20.800
1524144549, 0, 42.800, 20.800
1524144609, 0, 42.600, 20.800
1524144669, 0, 42.700, 20.800
1524144729, 0, 42.600, 20.800
1524144789, 0, 42.600, 20.800
1524144849, 0, 42.600, 20.800
1524144970, 0, 42.600, 20.800
1524145150, 0, 42.500, 20.800
1524145392, 0, 43.600, 20.800
1524145512, 0, 42.900, 20.800
1524145632, 0, 42.700, 20.800
1524145692, 0, 42.600, 20.700
1524145753, 0, 42.600, 20.700
1524145813, 0, 42.500, 20.700
1524145993, 0, 42.500, 20.700
1524146174, 0, 42.500, 20.700
1524146415, 0, 43.500, 20.600
1524146536, 0, 43.300, 20.700
1524146656, 0, 42.900, 20.700
1524146716, 0, 42.800, 20.600
1524146776, 0, 42.700, 20.700
1524146896, 0, 42.600, 20.600
1524147017, 0, 42.400, 20.600
1524147077, 0, 42.500, 20.600
1524147137, 0, 42.400, 20.600
1524147197, 0, 42.400, 20.600
1524147378, 0, 43.300, 20.600
1524147438, 0, 42.700, 20.600
1524147498, 0, 42.300, 20.600
1524147558, 0, 42.400, 20.600
1524147678, 0, 42.500, 20.600
1524147738, 0, 42.400, 20.600
1524147798, 0, 42.600, 20.600
1524147858, 0, 42.200, 20.600
1524147918, 0, 41.300, 20.600
1524147978, 0, 41.300, 20.500
1524148099, 0, 41.900, 20.500
1524148280, 0, 42.300, 20.600
1524148400, 0, 42.100, 20.600
1524148460, 0, 42.200, 20.600
1524148520, 0, 42.300, 20.500
1524148580, 0, 42.400, 20.500
1524148761, 0, 42.200, 20.500
1524148942, 0, 42.600, 20.500
1524149002, 0, 43.000, 20.500
1524149062, 0, 43.000, 20.500
1524149122, 0, 42.700, 20.500
1524149182, 0, 42.300, 20.500
1524149242, 0, 42.000, 20.500
1524149302, 0, 41.700, 20.500
1524149362, 0, 41.500, 20.500
1524149422, 0, 41.900, 20.500
1524149482, 0, 42.100, 20.400
1524149602, 0, 42.100, 20.400
1524149783, 0, 42.200, 20.400
1524149843, 0, 42.400, 20.400
1524149903, 0, 42.600, 20.400
1524149963, 0, 42.600, 20.500
1524150023, 0, 42.300, 20.500
1524150083, 0, 42.300, 20.400
1524150143, 0, 42.300, 20.400
1524150263, 0, 42.500, 20.400
1524150324, 0, 42.400, 20.400
1524150384, 0, 42.400, 20.400
1524150444, 0, 42.700, 20.400
1524150504, 0, 42.600, 20.400
1524150564, 0, 42.600, 20.400
1524150624, 0, 43.000, 20.400
1524150804, 0, 43.200, 20.500
1524150864, 0, 43.200, 20.500
1524150924, 0, 42.900, 20.500
1524150984, 0, 42.900, 20.500
1524151044, 0, 42.900, 20.500
1524151105, 0, 43.000, 20.500
1524151165, 0, 42.900, 20.400
1524151285, 0, 42.900, 20.400
1524151345, 0, 43.000, 20.400
1524151405, 0, 43.000, 20.400
